,size,true_value_max,true_value_min,value_max,value_max_time,value_min_def,value_min_def_time,delta_max,delta_min
524,7,3.8370629750739487,0.16492947483981452,3.837061735358562,0.0,0.16492956239854056,0.0,1.2397153867915733e-06,8.755872604737647e-08
525,7,3.8502171235275267,0.08819666822686105,3.850217652731276,0.0,0.08819667964910703,0.0,5.292037492665713e-07,1.1422245982384283e-08
526,7,3.61072866162929,0.2632977487717238,3.6107290797257807,0.0,0.27040134851595127,0.3547492027282715,4.180964907618545e-07,0.007103599744227473
527,7,3.5698446275389895,0.515500193112968,3.5698418595105643,0.0,2.794812350285345,1.2351019382476807,2.7680284251374587e-06,2.279312157172377
528,7,3.3279487517219435,0.1879977848128859,3.32794995756274,0.0,0.18799791774835253,0.0,1.2058407965476192e-06,1.3293546663462052e-07
529,7,3.423147881401753,0.12063705087399118,3.4231482965822035,0.0,0.12063681476220955,0.00402069091796875,4.1518045046373686e-07,2.3611178162630253e-07
530,7,3.5529730206043566,0.06661099442154922,3.5529737017811125,0.0,0.06661100513112156,0.0,6.811767558900783e-07,1.0709572340061868e-08
531,7,3.879665959442999,0.2138252219946631,3.87966519742655,0.0,0.21382574126163842,0.0,7.620164490518277e-07,5.192669753073531e-07
532,7,3.7934682225617795,0.10652928013717473,3.7934691450419162,0.0,0.10652916993254398,0.0,9.2248013672247e-07,1.102046307543958e-07
533,7,3.3270939322001665,0.06873705038107991,3.3270932667992135,0.0,0.06873705350927692,0.0,6.654009530038252e-07,3.1281970069851894e-09
534,7,3.510786779556856,0.10310677210478698,3.510785448980262,0.0,0.10310679277590981,0.0,1.3305765937943193e-06,2.0671122827331523e-08
535,7,3.447901100824692,0.13944248801517695,3.447892794065259,0.0,0.13944252916614525,0.0,8.306759433196476e-06,4.115096829959697e-08
536,7,3.771572649700055,0.22889624967228772,3.7715716449356336,0.0,0.765666018048928,1.2557752132415771,1.0047644214417062e-06,0.5367697683766403
537,7,3.5523853483198895,0.5419535943378417,3.552383117869332,0.0,1.0749626680326891,1.2252209186553955,2.2304505575831968e-06,0.5330090736948474
538,7,3.770702519181416,0.3612605792337047,3.77070778956889,0.0,0.3612641360085956,0.005004405975341797,5.270387473998994e-06,3.556774890889347e-06
539,7,3.570987320551832,0.40195583731288625,3.5709879263495155,0.0,1.1651345912780688,1.266977071762085,6.057976835727175e-07,0.7631787539651826
540,7,3.3013555685944507,0.2241969275076631,3.3013568864365395,0.0,0.22419717201530215,0.010050296783447266,1.317842088788268e-06,2.4450763905226047e-07
541,7,3.271050393690879,0.3241592778673457,3.2710531954952495,0.0,0.2207452721317266,1.2200944423675537,2.8018043707334073e-06,0.10341400573561912
542,7,2.9480561651571926,0.37593504725095733,2.948059676895539,0.0,0.3759132324544167,0.010040521621704102,3.5117383463401097e-06,2.181479654062013e-05
543,7,3.607360400125007,0.21581898703317254,3.607360018838053,0.0,0.21581760200948732,0.0,3.812869540098518e-07,1.3850236852130937e-06
544,7,3.5932804976008628,0.16311910761620413,3.5932798488962328,0.0,0.16311897242196488,0.0,6.487046300129862e-07,1.3519423924801544e-07
545,7,3.559239499759548,0.1933812222346847,3.559235918890044,0.0,0.1933810237921549,0.0,3.5808695035832727e-06,1.9844252979739352e-07
546,7,3.1851518899023294,0.04962538976012974,3.185149170249537,0.0,0.049625388730227184,0.0,2.719652792304572e-06,1.0299025590687627e-09
547,7,3.6363095815043107,0.27626873352411196,3.636310500395911,0.0,2.4157836335174263,0.6596643924713135,9.188916001434677e-07,2.1395148999933142
548,7,3.3369280493790483,0.01944729821989323,3.336929594696206,0.0,0.019447298321873543,0.0,1.5453171577917146e-06,1.0198031308306099e-10
549,7,3.3922382192312353,0.20455465367786976,3.3922375695553875,0.0,9.944055091518647,1.2684552669525146,6.496758477858577e-07,9.739500437840778
550,7,2.882873195510661,0.2767365422019191,2.882871969653756,0.0,1.092412906888604,0.0517125129699707,1.2258569048739787e-06,0.8156763646866848
551,7,3.8818960589730755,0.10333419198546756,3.8818959053718576,0.0,0.10333427181008654,0.0,1.5360121796703652e-07,7.982461898425885e-08
552,7,3.853223073695763,0.1292579486583926,3.853221893461117,0.0,0.12925797573488332,0.0,1.1802346460143553e-06,2.707649071620466e-08
553,7,3.487363771324958,0.32822829737213005,3.48736414083765,0.0,5.672040946657003,1.2551212310791016,3.695126920000291e-07,5.343812649284874
554,7,3.6435541183019127,0.0263425529631394,3.643548019991632,0.0,0.026342552780396634,0.0,6.09831028075547e-06,1.82742765364452e-10
555,7,3.4463369852665116,0.13843084099775566,3.446339423853054,0.0,0.13843087860198947,0.0,2.438586542474752e-06,3.760423381016231e-08
556,7,3.2697892175506027,0.3651213086007722,3.269794611853283,0.0,0.3651248446465978,0.0,5.394302680095109e-06,3.5360458255917493e-06
557,7,3.3544061716143,0.29855640452552057,3.3544093831068227,0.0,0.29855665813699683,0.0,3.2114925225812385e-06,2.5361147626412617e-07
558,7,3.118698536251376,0.2824215935678341,3.11870175283183,0.0,0.28242192416008605,0.0,3.2165804539907583e-06,3.3059225196252484e-07
559,7,3.469785079441909,0.24508540962999809,3.4697852555788757,0.0,0.24508507081057432,0.004024028778076172,1.7613696678964175e-07,3.388194237674558e-07
560,7,3.2595476860327453,0.09144889095771913,3.2595476728442185,0.0,0.09144991029052633,0.0,1.3188526715168791e-08,1.0193328072033436e-06
561,7,3.957390738851124,0.1948015922308027,3.957400795086153,0.0,0.19480166391972792,0.0,1.0056235029143323e-05,7.168892521280945e-08
562,7,3.3936781984117332,0.17647368081786177,3.3936780273678866,0.0,0.17647375541500698,0.0,1.7104384664179406e-07,7.459714521096394e-08
563,7,3.0943942049095536,0.4175309508074881,3.0943908824410276,0.0,2.6852075684587824,0.43583130836486816,3.322468526079092e-06,2.2676766176512944
564,7,2.937791563095156,0.17339736297058714,2.93779286589012,0.0,0.17339750143656263,0.0,1.3027949639088376e-06,1.3846597549105333e-07
565,7,3.505260126283153,0.3811503739528427,3.5052594191847453,0.0,0.49567484557616687,1.2851569652557373,7.070984078261233e-07,0.11452447162332419
566,7,3.766300284814974,0.3748806740996335,3.7663009771352947,0.0,0.845600368274321,1.2596547603607178,6.923203206277151e-07,0.47071969417468745
567,7,2.9776763845679626,0.03928844573206066,2.9776769880731737,0.0,0.039288438162337035,0.0,6.035052111386108e-07,7.569723625699964e-09
568,7,3.9149794909498725,0.37004132978357296,3.9149805651582628,0.0,1.6932749767170736,1.2940247058868408,1.0742083902393063e-06,1.3232336469335007
569,7,3.3271497067026075,0.06911554775803354,3.3271491753108853,0.0,0.044467380355642516,1.294917345046997,5.313917221805298e-07,0.024648167402391022
570,7,3.704376486926998,0.31345518600098143,3.704378416563409,0.0,0.3134555818282071,0.0,1.92963641065802e-06,3.958272256632256e-07
571,7,3.2039004392649097,0.03951969041114189,3.2039038382117657,0.0,0.03951969100779686,0.0,3.3989468559703084e-06,5.966549754266026e-10
572,7,3.9334437651853094,0.2999238134462883,3.9334427543978485,0.0,0.2999193997248404,0.005007266998291016,1.0107874608422662e-06,4.413721447937835e-06
573,7,3.149245978645506,0.190596979657813,3.149247666387737,0.0,0.32031921318323003,1.240314245223999,1.687742230860323e-06,0.12972223352541704
574,7,3.680568828770693,0.2935578342143521,3.6805657361600694,0.0,2.108674425557929,1.2348153591156006,3.0926106235895645e-06,1.815116591343577
575,7,3.4955862489349854,0.046556891359725745,3.495579144659952,0.0,0.04655688749976934,0.0,7.104275033587015e-06,3.859956403118314e-09
576,7,3.660203270194992,0.25677046647621415,3.66020608114479,0.0,0.43939869375492313,1.2415862083435059,2.8109497982597986e-06,0.18262822727870898
577,7,3.146396678773403,0.1154257307208618,3.146397130206885,0.0,0.5290164070456215,1.241135835647583,4.514334821514865e-07,0.41359067632475965
578,7,3.3103588080628024,0.1290065334587101,3.3103585260091473,0.0030167102813720703,0.1290066040547952,0.0,2.820536550984798e-07,7.059608508885873e-08
579,7,3.2961462107349977,0.0853945941654902,3.29614372130851,0.0,0.08539459135956631,0.0,2.4894264876174077e-06,2.8059238821320776e-09
580,7,3.2568828333712623,0.0971529925546228,3.2568793718693394,0.0,0.13793391330989196,1.2360215187072754,3.4615019228745325e-06,0.040780920755269165
581,7,3.601979968905827,0.09157550797348225,3.6019729830571867,0.0,0.06056679471830789,1.2345964908599854,6.985848640450598e-06,0.03100871325517436
582,7,3.131259701060009,0.33820192841091057,3.1312598083157805,0.0,0.3376516344617489,0.005005359649658203,1.072557713754918e-07,0.0005502939491616732
583,7,3.745274043615362,0.0821209116835593,3.745277244970488,0.0,0.08212122180008347,0.0,3.2013551258813777e-06,3.1011652416867985e-07
584,7,3.2957623296488485,0.32882408613521774,3.29576327557126,0.0,0.32881613242322494,0.0,9.459224115104803e-07,7.953711992803036e-06
585,7,3.8204000502063837,0.14444253622929365,3.820399585671761,0.0,0.1444424846852499,0.0,4.645346227682978e-07,5.154404375540267e-08
586,7,3.815635030920201,0.41619402627665364,3.815636453686689,0.0,0.3758283536987596,1.2522544860839844,1.4227664881794055e-06,0.04036567257789403
587,7,3.527027811849579,0.3940584935828495,3.5270338777757,0.0,2.7120810460032105,0.5598223209381104,6.0659261209572435e-06,2.318022552420361
588,7,3.622253775003614,0.19969946501177183,3.6222636638725794,0.0,0.19969911034195065,0.0,9.888868965468589e-06,3.5466982117871027e-07
589,7,3.2082351242161633,0.4256789226271516,3.2082363977898294,0.0,0.3758902280489705,1.2749261856079102,1.2735736660829389e-06,0.049788694578181136
590,7,3.2257325777029346,0.2825982877000008,3.225752527486174,0.0,0.28276312013022414,0.0,1.9949783239159302e-05,0.00016483243022336058
591,7,3.5002659374057785,0.3836593452704056,3.500264968902081,0.0,0.4182173979196501,1.2252247333526611,9.685036976847528e-07,0.0345580526492445
592,7,3.4401983899915733,0.062112243834829876,3.440198133574893,0.0,0.06211224620368538,0.0,2.5641668033316023e-07,2.3688555006451395e-09
593,7,3.0911558012159004,0.34501155776588743,3.0911565244135906,0.0,0.31134740640437475,1.2297053337097168,7.231976901778125e-07,0.033664151361512684
594,7,3.753758198638591,0.07024925339837218,3.7537584686722516,0.0,0.07024925406166053,0.0,2.700336607652787e-07,6.632883547963431e-10
595,7,3.681145313775204,0.29578611007450756,3.68114504269513,0.0,0.2957928636657959,0.0,2.710800739436081e-07,6.753591288322092e-06
596,7,3.681261397278228,0.31906230374227756,3.681260067691621,0.0,0.8176001143744163,1.2750835418701172,1.3295866070350826e-06,0.4985378106321387
597,7,3.7410891368613926,0.35175138082554996,3.7410887357274785,0.0,0.3517508237881886,0.001505136489868164,4.011339140852499e-07,5.570373613483781e-07
598,7,2.623938092852379,0.017342509428437937,2.6239397303755205,0.0,0.017342509044683894,0.0,1.6375231415288738e-06,3.8375404243229383e-10
599,7,3.1866095101878003,0.04133309563540225,3.186640322856287,0.0,0.04133309362818787,0.0,3.0812668486923656e-05,2.0072143808169685e-09
600,7,3.257852861549362,0.3205736174440452,3.257854973154807,0.0,1.3143869578390235,1.2541067600250244,2.11160544516531e-06,0.9938133403949783
601,8,3.907641491496451,0.04209208109456945,3.9076404334392123,0.0,0.04209208123048744,0.0,1.0580572387119958e-06,1.359179852000736e-10
602,8,4.061340916304124,0.3156036167311056,4.061341085809105,0.0,0.43249013834545597,1.2595570087432861,1.6950498160639427e-07,0.11688652161435037
603,8,4.2813439734525796,0.19396695601359384,4.281342479294661,0.0,0.16264094491719722,1.2351007461547852,1.4941579182803366e-06,0.03132601109639663
604,8,4.0749865099436295,0.271470646347299,4.0749861757787444,0.0,0.27147088733601354,0.0,3.341648850962997e-07,2.4098871453936965e-07
605,8,3.8756787705320566,0.2275868296048764,3.8756734971628473,0.0,0.4895837930511555,0.3248276710510254,5.273369209302103e-06,0.2619969634462791
606,8,4.242915019711453,0.3317964737929609,4.242929801187259,0.0,0.3462514259617582,1.261260986328125,1.4781475806024957e-05,0.014454952168797275
607,8,3.9436581480722115,0.16848488949388038,3.9436590524473147,0.0,0.22798517501921695,1.2986106872558594,9.043751032500325e-07,0.059500285525336566
608,8,4.006622796402386,0.28080994962150996,4.006622163298559,0.0,0.28080934280899017,0.0,6.331038271412126e-07,6.068125197877805e-07
609,8,3.78197063598788,0.36749743483989583,3.781973411978742,0.0,0.36791268923105047,0.025058984756469727,2.7759908620694773e-06,0.00041525439115464025
610,8,3.8679425482516296,0.1616370185700628,3.867943246263422,0.0,0.1616370164686535,0.005022525787353516,6.9801179236606e-07,2.101409296573209e-09
611,8,3.223171954449594,0.3668160258588639,3.223174825030826,0.0,0.4390442435326627,0.8801381587982178,2.8705812322726842e-06,0.07222821767379878
612,8,4.3278848615443675,0.34047299332501824,4.327885434572737,0.0,0.36976354398725947,1.2650818824768066,5.7302836964368e-07,0.029290550662241233
613,8,4.049316936849114,0.022344991504117142,4.04932056717387,0.0,0.022344991434040826,0.0,3.6303247563651553e-06,7.007631627753419e-11
614,8,4.009730486378233,0.04531061968915359,4.009729864116875,0.0,0.04531061939162832,0.0,6.222613579964786e-07,2.975252683112828e-10
615,8,4.198011436067091,0.5506058409462894,4.198041099410671,0.0,1.3059708474251557,1.3248353004455566,2.9663343579677814e-05,0.7553650064788663
616,8,4.042275945432908,0.042216756887822185,4.042274780910123,0.0,0.04221675998785555,0.0,1.1645227848688933e-06,3.1000333619579656e-09
617,8,3.2412511946177,0.27365889599891885,3.241267937199226,0.0,0.7381185918193578,1.269953727722168,1.674258152606356e-05,0.46445969582043894
618,8,4.201528674467276,0.49639809148684494,4.201530480268915,0.0,99.94561650337312,1.3101739883422852,1.8058016388877718e-06,99.44921841188628
619,8,3.8778447961449647,0.2455501073135296,3.8778440472613553,0.0,0.24488086933657296,1.3199794292449951,7.488836093472173e-07,0.0006692379769566437
620,8,4.028748459899437,0.34093973534092037,4.028751159290113,0.0,2.212633080818306,1.2686476707458496,2.699390676319524e-06,1.8716933454773859
621,8,4.481563045135874,0.02473814297338066,4.481563188741236,0.0,0.024738142864116467,0.0,1.4360536226831755e-07,1.0926419144463573e-10
622,8,4.0626331495056,0.125859490635449,4.062634489714932,0.0,0.06669765165949013,1.2772059440612793,1.3402093319569985e-06,0.059161838975958864
623,8,3.5874327254890526,0.22236152151843708,3.5874305253857606,0.0,0.2223607098759377,0.0,2.200103291993827e-06,8.116424993764859e-07
624,8,4.307287071661064,0.33943347601122975,4.307286160945051,0.0,0.9035119833472341,1.2667951583862305,9.107160137133974e-07,0.5640785073360044
625,8,4.211903242629012,0.17789135373169143,4.21190420997117,0.0,0.17789123544941707,0.0,9.673421574873942e-07,1.1828227436394556e-07
626,8,4.343427295527782,0.029024048107953563,4.343427009011604,0.0,0.029024048466410032,0.0,2.865161778942138e-07,3.5845646936816244e-10
627,8,4.250740856634507,0.2621714070974649,4.250742250074889,0.0,0.2621748388035745,0.0,1.3934403817472685e-06,3.4317061096134083e-06
628,8,4.682813001102727,0.01194096584642287,4.682813553212121,0.0,0.011940965814135217,0.0,5.521093937588262e-07,3.228765345364426e-11
629,8,3.873180535408728,0.30094954294232806,3.873178192279237,0.0,0.42054754557334195,1.2299373149871826,2.3431294908782263e-06,0.11959800263101389
630,8,3.892637834077522,0.39612535320540315,3.8926375450448667,0.0,5.312638812281976,1.2373459339141846,2.890326551430178e-07,4.9165134590765724
631,8,3.954780616158084,0.1298740632929353,3.9547811922899867,0.0,0.12987402654847585,0.0,5.761319026298395e-07,3.67444594473465e-08
632,8,4.404031971393948,0.24388064221298678,4.404031868900221,0.0,0.243880427079935,0.0030069351196289062,1.0249372728310391e-07,2.1513305176190656e-07
633,8,3.5957354837531454,0.5125697808532425,3.5957360026559546,0.0,0.5125884014781935,0.0,5.189028091656667e-07,1.8620624951060094e-05
634,8,3.882390817392767,0.3564818150416141,3.8823914439521534,0.0,5.224661417996519,1.2196543216705322,6.265593865961705e-07,4.868179602954905
635,8,3.86989370946013,0.111017849476888,3.86989372769578,0.0,0.11101780743034224,0.0,1.8235649879017046e-08,4.2046545759011345e-08
636,8,3.9406276331312577,0.16119541539397025,3.940627087064867,0.0,0.16119532600076308,0.0,5.460663907719265e-07,8.939320716994104e-08
637,8,3.903218025721694,0.11806380228945278,3.903235417305563,0.0,0.11806377365157154,0.0,1.7391583869041938e-05,2.8637881233084528e-08
638,8,3.6275626425025504,0.012046840744612205,3.6275593928557424,0.0,0.012046840819537602,0.0,3.2496468080900343e-06,7.492539748354954e-11
639,8,3.7440902093360275,0.21880183951950183,3.7440899205773115,0.0,0.3254448344749254,1.2176892757415771,2.887587160493865e-07,0.10664299495542356
640,8,4.177751936752222,0.11518848152510203,4.177752439559061,0.0,0.11518837720022475,0.0,5.028068388313045e-07,1.043248772786276e-07
641,8,3.9804306398746725,0.20903044953886038,3.9804332513030376,0.0,0.99649572959147,1.252509593963623,2.6114283651068604e-06,0.7874652800526096
642,8,3.822470605355035,0.02917669976824558,3.822467929056426,0.0,0.029176699733296656,0.0,2.676298608950134e-06,3.494892222843937e-11
643,8,4.302969064696502,0.039529171398418966,4.302968880231854,0.005004405975341797,0.03952917147618209,0.0,1.84464648000926e-07,7.776312233032101e-11
644,8,3.633870947088788,0.3089480376058531,3.6338716510267957,0.0,0.30152265640745907,1.2900941371917725,7.039380074402857e-07,0.007425381198394032
645,8,3.904909845069212,0.0884432147970133,3.904907769055999,0.0,0.08844322012909447,0.0,2.0760132128927467e-06,5.3320811793655665e-09
646,8,3.8582282906736536,0.38091262204500737,3.8582512778529825,0.0,0.5554776215817444,1.225050926208496,2.298717932891492e-05,0.17456499953673704
647,8,3.9576187899845796,0.34224186321815997,3.957622666066677,0.0,0.34224142285358605,0.0,3.876082097509226e-06,4.403645739170514e-07
648,8,3.7289403050978436,0.3600851494395367,3.7289415845153515,0.0,0.8368669877989655,1.265308141708374,1.2794175079378078e-06,0.47678183835942883
649,8,3.8601884123645407,0.15031956730161142,3.8601868663768872,0.0,0.15031946729854367,0.0,1.5459876534507089e-06,1.0000306774338164e-07
650,8,3.9601915265148127,0.181764167348323,3.9601917674568883,0.0,0.18176420540250704,0.0,2.409420756244174e-07,3.805418402613725e-08
651,8,3.8789364798873995,0.06556311887068199,3.878923692265386,0.0,0.06556312396457115,0.0,1.2787622013732403e-05,5.0938891577034795e-09
652,8,3.9450197407967673,0.031126505808456287,3.945019538562989,0.0,0.031126506959041244,0.0,2.0223377816819266e-07,1.1505849571713522e-09
653,8,3.848526550155511,0.10747790775780296,3.848526522399605,0.0,0.1807271585808961,1.2659664154052734,2.7755906018001042e-08,0.07324925082309315
654,8,3.9956713405076867,0.1838746706902234,3.9956726604041273,0.0,0.1374764812348597,1.2299001216888428,1.3198964405880531e-06,0.0463981894553637
655,8,4.089640359319948,0.1769493415911582,4.089639448495957,0.0,0.1769491967844861,0.0,9.108239913402372e-07,1.4480667209770814e-07
656,8,3.8779974335327343,0.0006638024754252288,3.877996647786603,0.0,0.0006638024754252394,0.0,7.857461312710257e-07,1.0625181290357943e-17
657,8,4.246187229108334,0.408378497777551,4.2461886587194595,0.0,1.7613114353110264,1.2201929092407227,1.4296111254807897e-06,1.3529329375334753
658,8,3.4959845155899267,0.4227558176872087,3.4959852147639996,0.0,0.48941221080103314,1.2899091243743896,6.991740728601314e-07,0.06665639311382443
659,8,3.9378883907199045,0.20709306099672786,3.9379277224399356,0.0,0.2070931895850751,0.0,3.933172003112162e-05,1.2858834724793766e-07
660,8,3.997644053989359,0.3333786471864545,3.99764489111942,0.0,0.3333790692595431,0.0,8.371300608267518e-07,4.220730885906576e-07
661,8,3.415554325929272,0.13371150395345752,3.4155577147452894,0.0,0.13371098654707558,0.0,3.3888160171358095e-06,5.174063819335384e-07
662,8,3.7333788978113978,0.1035075013633134,3.7333775936107902,0.0,0.9618976340944598,1.2231318950653076,1.304200607510353e-06,0.8583901327311464
663,8,4.071772627912712,0.4307470988332383,4.071774933524574,0.0,0.3778381618897665,0.33283066749572754,2.3056118614306342e-06,0.05290893694347182
664,8,4.654929405103557,0.42010889825927594,4.654928716520734,0.0,0.6911081398632632,1.216804027557373,6.885828227609636e-07,0.2709992416039873
665,8,4.1436316336937455,0.15825993078378744,4.14363798177277,0.0,0.14249440819213646,1.2212109565734863,6.348079024220965e-06,0.015765522591650982
666,8,3.8749824359034775,0.24942460677539702,3.874988642568096,0.0,0.2494243621739622,0.0,6.206664618702007e-06,2.4460143482896157e-07
667,8,4.03620517474358,0.2542977751131328,4.036205440269927,0.0,0.254296007144665,0.0,2.6552634668775e-07,1.767968467791814e-06
668,8,3.964146891258105,0.29277579680493465,3.9641477734398873,0.0,1.0709945578489077,1.2288131713867188,8.821817822912692e-07,0.778218761043973
669,8,4.725585666902056,0.16819210943631288,4.725585791629777,0.0,0.2198592078582195,0.7822794914245605,1.247277214844189e-07,0.051667098421906615
670,8,3.8000978329235213,0.055881239694568555,3.8000955694246263,0.0,0.05588120263990611,0.008005142211914062,2.263498894983229e-06,3.70546624425816e-08
671,8,4.014330599753559,0.04593040901383062,4.014329911815884,0.0,0.045930406152641115,0.0,6.879376748258892e-07,2.8611895075414395e-09
672,8,4.346359073958021,0.2710251750119169,4.346352926195591,0.0,0.18750003206950372,1.2380955219268799,6.147762429797865e-06,0.0835251429424132
673,8,3.95832619738826,0.23601035894518682,3.958327508144372,0.0,0.23600996612959424,0.0015044212341308594,1.3107561120939693e-06,3.928155925814192e-07
674,8,3.822188726347621,0.05049750814109848,3.8221894788407713,0.0,0.050497512264155796,0.0,7.524931504576671e-07,4.123057319171952e-09
675,8,4.0534308388280635,0.12213827644247158,4.0534397487849025,0.0,0.12840368634522864,1.2251825332641602,8.909956838998312e-06,0.006265409902757063
676,8,4.17722037618189,0.004583584411340261,4.1772208718367025,0.0,0.004583584411289094,0.0,4.956548123047355e-07,5.11674036474119e-14
677,8,4.1639780146814145,0.2504108580542787,4.163894017828992,0.0,0.25040823985536237,0.0010039806365966797,8.399685242288513e-05,2.618198916337633e-06
678,8,3.794796822563572,0.0918978011178696,3.7947975827029827,0.0,0.09189778027310128,0.0,7.601394105272163e-07,2.084476832808768e-08
679,8,4.209871841818546,0.13158989590985937,4.209870514886,0.0,0.1315898593415265,0.0,1.3269325460640857e-06,3.656833286180827e-08
680,8,4.706591461737444,0.08304732314072076,4.706590460435411,0.0,0.08304738725022197,0.0,1.0013020332877431e-06,6.410950120772085e-08
681,8,4.446980362452496,0.08032866770337364,4.446981127667203,0.0,0.08032864593955533,0.0,7.652147067105375e-07,2.1763818316977712e-08
682,8,3.8111690256125104,0.25253801802870995,3.8111677661696834,0.0,0.25253913929261146,0.0,1.2594428269174784e-06,1.1212639015045767e-06
683,8,3.967878365834949,0.313603061599492,3.9678792658492665,0.0,0.3693571264093346,1.2151846885681152,9.000143177395614e-07,0.05575406480984263
684,8,3.889596271162577,0.14556767948860147,3.8895970145641217,0.0,0.1455676225767087,0.0,7.434015447671527e-07,5.691189278178577e-08
685,8,4.119968178528334,0.16182350966889497,4.11997376573486,0.0,0.16182381695039716,0.0,5.587206525881072e-06,3.072815021876174e-07
686,8,3.9639043502612186,0.06045855549215421,3.9638982211778893,0.0,0.060458550932063725,0.0,6.129083329309282e-06,4.560090485772328e-09
687,8,3.9410979321019575,0.03472236774167869,3.9411007861350376,0.0,0.03472236939518129,0.0,2.854033080090801e-06,1.6535026056696545e-09
688,8,3.59126576237944,0.24245594010926677,3.591267067442803,0.0,0.24245622859988444,0.005021572113037109,1.3050633631550568e-06,2.8849061767255435e-07
689,8,3.8984756101514932,0.35751633218068757,3.898475604624718,0.0,0.6490173269536117,1.219494342803955,5.526775037623111e-09,0.2915009947729241
690,8,3.2628048478254703,0.19929886921168793,3.2628096775311857,0.0,0.19929888964766912,0.0,4.829705715359012e-06,2.0435981185062957e-08
691,8,3.899917929558928,0.06482852838239656,3.8999168336352565,0.0,0.0648284436883371,0.0,1.0959236713681264e-06,8.469405946009978e-08
692,8,4.178392240641618,0.05247762093657478,4.178391998451846,0.0,0.05247761699334458,0.0,2.4218977223711136e-07,3.943230200698089e-09
693,8,4.12413975616497,0.08147271127806481,4.1241395352432235,0.0,0.08147269746203,0.0,2.209217466742075e-07,1.3816034816205303e-08
694,8,4.086541106682723,0.15008552273754974,4.086539590725725,0.0,0.15008561487917974,0.0,1.5159569972666986e-06,9.214162999260367e-08
695,8,4.02358438948141,0.17962285081558926,4.023583786112341,0.0,0.17962283817145386,0.0,6.033690693740823e-07,1.2644135405359691e-08
696,8,3.95188469135444,0.42944958011085743,3.951883681226357,0.0,0.4294487548677635,0.0,1.0101280829566406e-06,8.252430939159616e-07
697,8,4.008645741000574,0.3942915379119429,4.008644172944886,0.0,0.9862961243545233,1.2497625350952148,1.5680556879615892e-06,0.5920045864425805
698,8,4.002463462478698,0.18048518815507286,4.002464756412575,0.0,0.18048535958944364,0.0,1.2939338773776399e-06,1.7143437078259716e-07
699,8,4.124122871416505,0.3223403717152916,4.124122305260323,0.0050241947174072266,0.3223408187794584,0.0015037059783935547,5.661561823799843e-07,4.4706416679751726e-07
700,8,3.7970090821774516,0.12403408106244031,3.797009930870733,0.0,0.1240334164029053,0.0,8.486932814300019e-07,6.646595350073836e-07
701,9,4.354166959518914,0.1459200339836861,4.3541652294825415,0.0,0.14592004796780636,0.0,1.7300363728267598e-06,1.39841202506652e-08
702,9,4.289396548070117,0.2192755454889108,4.289397097608338,0.0,0.2192753590533908,0.0,5.495382211506694e-07,1.8643551999431018e-07
703,9,4.492677805509867,0.05130802856364545,4.492677748776346,0.0,0.05130802863435093,0.0,5.673352099222484e-08,7.070548313503622e-11
704,9,4.053585852129406,0.2932748215081222,4.053585261040654,0.0,0.32319523397606176,1.2612340450286865,5.910887521665131e-07,0.029920412467939583
705,9,4.7715878645218535,0.358492521295422,4.771587226723434,0.0,0.3584941318237781,0.0,6.377984194116948e-07,1.6105283561218542e-06
706,9,4.568328779880179,0.15945566994209892,4.5683283682198015,0.0,0.15945571811093803,0.0,4.1166037778594955e-07,4.816883911185066e-08
707,9,4.494756483159837,0.07884020035932277,4.494755488806833,0.0,0.07884020409207734,0.0,9.943530043798887e-07,3.7327545776566495e-09
708,9,4.961574694405249,0.21687159679703966,4.961573857739855,0.0,0.5371084690452286,0.43049001693725586,8.366653938551849e-07,0.3202368722481889
709,9,4.492972854225189,0.2290725835992169,4.492972775814375,0.0,3.3103761695771636,1.3150863647460938,7.8410813841856e-08,3.0813035859779467
710,9,4.643411961110764,0.1355603179805118,4.64341219770452,0.0,0.1355603050180658,0.0010006427764892578,2.3659375614215605e-07,1.2962446005460038e-08
711,9,4.327459179683781,0.0055866128561635415,4.327459466026315,0.0,0.00558661285287125,0.0,2.863425336840919e-07,3.2922917864164347e-12
712,9,4.368342494421759,0.23324031748296203,4.368349856189131,0.0,0.30666626143546516,1.2436890602111816,7.36176737259342e-06,0.07342594395250313
713,9,4.499827954519665,0.39970360574401986,4.499827444096891,0.0,1.29620010231028,0.09151148796081543,5.104227742691592e-07,0.8964964965662602
714,9,4.818523089622845,0.1595699119397118,4.818524156671094,0.0,0.15957008808093512,0.0,1.0670482488706057e-06,1.76141223329207e-07
715,9,4.4812781700531925,0.0972048478880857,4.481279462915848,0.0,0.09720489452424803,0.0,1.2928626551556022e-06,4.6636162334690034e-08
716,9,4.420975145297022,0.13731594310190945,4.420974303503843,0.0010001659393310547,0.13731594653808765,0.0,8.417931791626643e-07,3.436178203086726e-09
717,9,4.184659923460767,0.09575663690558055,4.184661030513833,0.0,0.0957566497499813,0.0,1.1070530661072553e-06,1.2844400751332863e-08
718,9,4.925711793813845,0.20971232501495396,4.925711081577016,0.0,0.209713074974875,0.001001119613647461,7.122368286260894e-07,7.499599210536445e-07
719,9,4.497507049408487,0.17169858761076306,4.497506132870603,0.0,0.17169873049931236,0.0,9.165378838105198e-07,1.428885492982257e-07
