,size,value_max_time,value_min_def_time,delta_max,delta_min
1567,17,0.0,1.237598180770874,1.538217102137196e-06,0.1017960490119631
1568,17,0.0,0.0,2.0583233677484714e-06,1.029777243310992e-06
1569,17,0.0,0.0,2.945520325425832e-07,9.248244531301353e-17
1570,17,0.0,1.2377228736877441,4.6868301772917675e-07,1.507570113243808
1571,17,0.0,0.0,7.716832861603962e-08,4.016173466292461e-07
1572,17,0.0,0.0,2.2295556689755358e-07,3.664196459862712e-07
1573,17,0.0,0.0,1.1412479372197026e-05,1.7453838652148335e-08
1574,17,0.0,1.267268180847168,6.833225061342318e-07,0.009087640647887696
1575,17,0.0,0.0,5.253284918182999e-08,3.9268568258199466e-09
1576,17,0.0,1.2600922584533691,9.827969957854066e-07,0.3854769945119756
1577,17,0.0,0.0,1.5959130426068668e-06,1.1789333878575725e-07
1578,17,0.0,0.0,1.0261274496770056e-06,2.7688016046578667e-09
1579,17,0.0,0.0,1.0257403815217003e-06,0.00030397130539044914
1580,17,0.0,1.2291662693023682,9.467108881722197e-06,0.09656129096295524
1581,17,0.0,0.0,3.2776779690379954e-07,2.1969533492371962e-05
1582,17,0.0,0.0,6.906209115697948e-08,2.3876790877785936e-08
1583,17,0.0,0.0,2.923265007837017e-08,3.920732127848936e-09
1584,17,0.0,0.0,1.7027258394364253e-06,3.535596889980841e-07
1585,17,0.0,1.2809982299804688,1.5284439029983332e-06,0.20252096377347978
1586,17,0.0,0.0,7.101681713805874e-07,8.300199885735715e-08
1587,17,0.0,0.0,3.876757581622314e-08,2.784592448290546e-07
1588,17,0.0,0.0,8.156629149880246e-08,2.479475824657129e-08
1589,17,0.0,0.0,5.485411058714362e-08,1.7829747955833142e-08
1590,17,0.0,0.0,9.081415335288057e-07,3.2096725177399588e-06
1591,17,0.0,0.4669046401977539,4.358252976288668e-07,1.74863868360765
1592,17,0.0,1.2431604862213135,1.5471628778129798e-07,0.19523076011396268
1593,17,0.0,0.0,1.467272738864267e-07,3.688294489267996e-09
1594,17,0.0,1.242922067642212,6.055073558997037e-06,0.03612275353965781
1595,17,0.0,0.0,4.627536865697834e-06,4.0542345397520663e-07
1596,17,0.0,0.0,8.336717627344115e-08,5.329198571324412e-07
1597,17,0.0,0.0,7.886655062350201e-08,1.0948474279959264e-09
1598,17,0.0,1.2650725841522217,6.057258747915739e-07,0.9249122951723023
1599,17,0.0,0.0,1.6959070592292846e-08,6.341628611128414e-13
1600,17,0.0,0.0,4.49412068448396e-07,3.02953925862548e-07
1601,18,0.0,0.0,6.618427814686356e-07,1.6838884106529228e-10
1602,18,0.0,1.2381846904754639,8.171184919802954e-07,0.3631902247130098
1603,18,0.0,0.0,5.236507952588454e-06,7.923248238062008e-10
1604,18,0.0,0.0,1.4035599141593025e-05,1.3989235439493264e-07
1605,18,0.0,0.0,7.612903161202667e-07,4.9188847439651795e-12
1606,18,0.0,0.0,1.3574556056994425e-07,2.166031139172464e-09
1607,18,0.0,1.2639551162719727,1.506088729286148e-07,0.08038665403992662
1608,18,0.0,0.0,2.421224092330476e-07,1.789761012727098e-06
1609,18,0.0,1.2572686672210693,1.5330541636160433e-07,0.4643633139173283
1610,18,0.0,0.0,4.881390847089051e-07,1.2857814021827174e-08
1611,18,0.0,0.0,8.029615461424555e-07,1.0029829633495524e-08
1612,18,0.0,0.7441437244415283,7.103928625795675e-06,3.0231549004100726
1613,18,0.0,0.0,5.310036854666578e-08,4.03548829908118e-07
1614,18,0.0,0.0,1.3854191998063925e-06,9.379759997873993e-08
1615,18,0.0,0.0,6.994118351144607e-08,1.6136016134371545e-11
1616,18,0.0,1.225635290145874,3.588311159319346e-08,0.16566845865231755
1617,18,0.0,0.0,3.6860821417405987e-07,3.822084007787385e-06
1618,18,0.0,0.0,7.684157381504519e-07,1.3945547147620196e-09
1619,18,0.0,1.2296714782714844,3.2813249895013996e-07,0.9606416235224124
1620,18,0.0,0.0,2.9416828972728126e-07,2.229455230429167e-07
1621,18,0.0,0.0,3.6155732878739855e-06,3.902440540159979e-08
1622,18,0.0,0.710928201675415,9.54122874929908e-07,0.03120278540174684
1623,18,0.0,0.0,2.963837104630329e-07,1.3960134957746728e-09
1624,18,0.0,0.0,6.522385085361293e-07,4.3569864396908464e-08
1625,18,0.0,1.2431719303131104,2.778387298008056e-08,0.6239099941128083
1626,18,0.0,0.0,6.652618562696944e-07,2.6122015882090732e-05
1627,18,0.0,1.2727694511413574,1.1129437496038008e-06,0.3236243729025487
1628,18,0.0,1.238576889038086,1.095077884372131e-06,6.8621254992400464
1629,18,0.0,0.0,4.042299757145429e-07,2.9017824948462945e-08
1630,18,0.0,0.0,2.8777600213913956e-07,7.730644868697567e-08
1631,18,0.0,1.131115198135376,1.4295418164778084e-06,0.5958856145262141
1632,18,0.0,0.0,3.1413372472144374e-06,2.2717201383914976e-12
1633,18,0.0,0.0,1.7226643755918758e-07,3.709640150617588e-09
1634,18,0.0,1.270904779434204,5.896814467831746e-07,0.8185762323083103
1635,18,0.0,0.0,1.2633127788319598e-07,3.0444298315668306e-07
1636,18,0.0,0.0,4.256770900212814e-07,1.3589095640420545e-08
1637,18,0.0,0.0,4.5770329393235443e-07,3.39566918611256e-08
1638,18,0.0,0.5338211059570312,3.745607660476935e-06,0.5658808123514674
1639,18,0.0,1.2400717735290527,7.103002506170242e-07,0.005255567987906246
1640,18,0.0,0.0,3.132958253715401e-06,1.0311568127141513e-08
1641,18,0.0,0.0,2.704304339751218e-05,2.2003150844662756e-06
1642,18,0.0,1.3072164058685303,5.5670653864581254e-08,0.11384665954581302
1643,18,0.0,1.2712147235870361,4.7036026984415e-07,5.180065979576227
1644,18,0.0,1.2413463592529297,2.5320943564111076e-06,0.05705459822101694
1645,18,0.0,0.0,5.357518411130968e-07,1.0952605142278138e-11
1646,18,0.0,0.0,2.72743006846099e-07,1.6780879741329358e-09
1647,18,0.0,0.0,3.267257255856748e-07,3.0223136732177025e-07
1648,18,0.0,0.0,1.2368562263276317e-05,6.613022468515695e-08
1649,18,0.0,0.0,1.920960635004576e-07,3.8963528070645737e-08
1650,18,0.0,0.0,1.1080910589100768e-07,3.132754596291143e-07
1651,18,0.0,1.2373716831207275,3.015362040059699e-07,1.339746575957785
1652,18,0.0,0.0,4.963255300083347e-07,1.7456221051981302e-09
1653,18,0.0,0.0,6.01934230459733e-07,1.4686686727882758e-08
1654,18,0.0,0.0,9.489252814631755e-07,2.107653114535868e-11
1655,18,0.0,0.0,3.086609634550541e-07,4.769830580508838e-07
1656,18,0.0,1.332869291305542,1.307299068997736e-07,0.2068429883380022
1657,18,0.0,0.0,1.7914724672607463e-06,1.286983711490386e-06
1658,18,0.0,0.0,1.3505243696698699e-06,6.925440318439335e-09
1659,18,0.0,0.0,3.36238018761037e-07,5.462948349244101e-07
1660,18,0.0,0.0,4.1656544880197544e-08,5.034824343552735e-08
1661,18,0.0,0.0,1.8682618119214567e-08,1.7759345383172587e-10
1662,18,0.0,0.0,7.789740728014749e-07,6.205903915756927e-10
1663,18,0.0,1.2789311408996582,7.183735935001323e-07,0.079567531746772
1664,18,0.0,0.0,7.439606104497898e-07,6.991047393767325e-10
1665,18,0.0,1.2663233280181885,1.0743688427794496e-06,0.0360871567647513
1666,18,0.0,1.2686388492584229,1.499469655996677e-06,0.06744691413053183
1667,18,0.0,1.2494518756866455,1.0976486315428247e-06,0.7386481334768646
1668,18,0.0,0.0,2.871486493916109e-06,5.65306482180894e-13
1669,18,0.01562643051147461,1.2871119976043701,2.2234919807573306e-06,0.06656406665371975
1670,18,0.0,0.0,4.367190914145169e-05,5.116383718917206e-07
1671,18,0.0,1.2438364028930664,4.7334571284807225e-07,0.1506725712409277
1672,18,0.0,0.0,9.497159467741767e-07,6.783854272773837e-07
1673,18,0.0,0.0,1.4677439086341337e-06,1.9204699289177007e-09
1674,18,0.0,0.0,9.895264110326707e-07,1.6295997523618766e-07
1675,18,0.0,0.0,5.4735073362621733e-08,4.438113934690513e-08
1676,18,0.0,0.0,8.027793505505088e-07,0.0026538764078241073
1677,18,0.0,0.012006282806396484,4.317945254683764e-07,8.612461444013064e-07
1678,18,0.0,0.0,2.392690758412641e-06,4.822726882847128e-07
1679,18,0.0,1.2336199283599854,2.5097627482040252e-05,1.089662242938184
1680,18,0.0,1.2412030696868896,7.469305156604378e-07,0.025087045072909375
1681,18,0.0,0.0,2.1480900080916854e-07,4.772918822193439e-05
1682,18,0.0,1.2614037990570068,6.868069313270553e-07,17.87820101051972
1683,18,0.0,0.0,1.2809873235042346e-05,1.570733092204346e-10
1684,18,0.0,1.2345221042633057,7.825970804731242e-08,0.16026454352413733
1685,18,0.0,0.24560856819152832,2.788448050239367e-07,0.07261255262173427
1686,18,0.0,0.0,4.632609673649313e-08,2.1651036319347838e-07
1687,18,0.0,0.0,2.2404451094359956e-07,5.0171468496784666e-05
1688,18,0.0,0.0,2.8496653037279884e-07,7.862765916688552e-07
1689,18,0.0,1.2462542057037354,3.560738795371776e-06,0.08048930388268914
1690,18,0.0,0.0,5.235513711454587e-08,7.868286033829719e-08
1691,18,0.0,0.0,2.7666295920880657e-06,2.2472871633039126e-08
1692,18,0.0,0.5384707450866699,3.502702838886762e-07,0.09773870770758175
1693,18,0.0,0.0,2.1870031652326816e-07,4.5900729050973865e-10
1694,18,0.0,0.0,9.07562244023552e-07,3.5726104713473816e-10
1695,18,0.0,0.07813239097595215,1.239821903809002e-06,1.3528146008967568e-07
1696,18,0.0,1.2722361087799072,7.12255342705248e-07,0.08209256707913326
1697,18,0.0,0.0,5.384175718603501e-07,8.702015599770796e-08
1698,18,0.0,0.0,9.353341248186098e-07,4.431994354847646e-11
1699,18,0.0,0.0,8.956890038547272e-07,2.846716523063897e-07
1700,18,0.0,0.0,5.357199057698381e-07,5.15139590151481e-08
1701,19,0.0,0.0,7.1471425222569e-07,4.029213832024148e-08
1702,19,0.0,0.0,4.863750291406177e-09,2.6827862847911277e-12
1703,19,0.0,1.2508375644683838,1.99237734932467e-06,0.5249181142439223
1704,19,0.0,0.0,1.2166674068225802e-07,1.8249841873818617e-08
1705,19,0.0,0.0,7.945689031174652e-07,1.1721238321910077e-05
1706,19,0.0,0.0,1.2739224075630773e-06,6.137371652559231e-10
1707,19,0.0,0.0,1.079283524774155e-07,1.8325293699161804e-08
1708,19,0.0,0.0,8.948862983970685e-09,4.29542730739918e-06
1709,19,0.0,0.0,3.2225470842917048e-06,1.4462601422016164e-08
1710,19,0.0,0.0,3.334116964737177e-07,8.637375856213048e-08
1711,19,0.0,0.0,1.9048552069023117e-07,7.958220602510835e-07
1712,19,0.0,1.2555615901947021,1.3727457250922726e-06,8.526446781711586
1713,19,0.0,0.0,8.921623280144786e-07,2.3097729550114465e-06
1714,19,0.0,0.0,6.266493635109782e-08,9.858077595903403e-08
1715,19,0.0,1.2488818168640137,1.7313509186323017e-06,4.064172742816704
1716,19,0.0,0.0,7.751567387970226e-08,1.2879864272341557e-08
1717,19,0.0,0.0,1.2560349027523898e-07,9.96101950923034e-11
1718,19,0.0,1.1602978706359863,4.893083420398625e-05,0.43578759596474653
1719,19,0.0,0.0,1.8090747193610923e-06,7.266103693726045e-08
1720,19,0.0,0.32410430908203125,4.603725667351455e-07,0.057192947917231896
1721,19,0.0,0.0,2.4917188756745645e-06,4.959604238408133e-08
1722,19,0.0,1.2547049522399902,3.399774737289363e-07,0.05332617172718973
1723,19,0.0,0.0,4.224504337457802e-07,5.908351827232927e-07
1724,19,0.0,0.40253615379333496,1.5039184830811791e-07,0.19172622119919153
1725,19,0.0,1.2415788173675537,1.637561339862259e-07,0.0033831612735283345
1726,19,0.0,0.0,3.3331151527704606e-07,1.3869781009812066e-07
1727,19,0.0,0.3312656879425049,4.260358128505004e-07,4.109720024368118
1728,19,0.0,1.2552659511566162,9.643762952649126e-06,1.3657380167438224
1729,19,0.0,0.0,1.7312726150464641e-06,1.4209436269285725e-06
1730,19,0.0,0.0,1.0675655204295253e-07,3.202912955690973e-09
1731,19,0.0,0.0,1.5096200982611663e-06,1.2444677034428864e-06
1732,19,0.0,1.259474754333496,1.3150084523516625e-06,0.31785478779024734
1733,19,0.0,0.0,8.085293323745191e-07,4.66733702275679e-06
1734,19,0.0,0.015624523162841797,1.7645268854948881e-06,1.4645940280000325e-08
1735,19,0.0,1.2327659130096436,6.651464463658385e-07,0.055056482226993275
1736,19,0.0,0.0,2.5060425272727116e-06,4.2194266094974786e-07
1737,19,0.0,0.015625476837158203,9.954290458580317e-07,4.004687016723185e-07
1738,19,0.0,1.235978364944458,1.9934373405305905e-06,0.11525949855697976
1739,19,0.0,0.0,2.7639271813484356e-05,0.0002134036555735963
1740,19,0.0,0.015623807907104492,5.333158838993768e-07,8.962263702005924e-09
1741,19,0.0,0.3075587749481201,0.00036450459545989133,0.29146991484694673
1742,19,0.0,0.0,4.3985907893784315e-07,1.5347347953609258e-07
1743,19,0.0,0.0,2.2225886731064293e-07,2.659470181298751e-07
1744,19,0.0,0.0,1.150618929912639e-06,1.935176756340251e-08
1745,19,0.0,0.0,5.863308771836273e-08,2.47541341563684e-07
1746,19,0.0,1.2559545040130615,1.097113695891494e-06,4.647758534272821
1747,19,0.0,1.040724754333496,1.1904151499209092e-05,0.06917245857573595
1748,19,0.0,1.2564094066619873,1.938746816421144e-07,0.03378482103768493
1749,19,0.0,0.0,3.64697438826056e-06,2.757792427754424e-08
1750,19,0.0,0.0,7.293172181732643e-07,1.8250443833967012e-07
1751,19,0.0,0.0,1.2471340387065766e-06,8.051711822276708e-08
1752,19,0.0,0.0,1.6209725774984918e-06,3.671889820422436e-06
1753,19,0.0,0.0,6.923298716543513e-07,2.76634722073954e-11
1754,19,0.0,1.2505700588226318,9.78260228379213e-07,0.06120414498600191
1755,19,0.0,1.2517602443695068,7.610132026769634e-07,3.315974558247378
1756,19,0.0,0.0,2.3400889226365962e-07,7.304475149461087e-07
1757,19,0.0,0.0,2.0084961782629307e-07,8.632843995215467e-07
1758,19,0.0,1.267409086227417,6.317557410540076e-07,0.06156465564055852
1759,19,0.0,0.0,1.2781588587529313e-07,3.673344189936145e-07
1760,19,0.0,1.240199327468872,2.416119624371049e-07,0.36738144528827144
1761,19,0.0,0.0,3.9464428169821986e-07,1.5060130414967787e-07
1762,19,0.0,1.2394812107086182,6.86540591487983e-07,0.01089395371262325
1763,19,0.0,0.0,6.101037524075537e-07,7.387480557841108e-11
1764,19,0.0,0.0,2.3834634177433145e-07,3.7671746339063006e-07
1765,19,0.0,0.0,9.325322469777575e-07,6.208036607002754e-08
1766,19,0.0,1.251298189163208,6.468521576152853e-07,0.24607706718859523
1767,19,0.0,0.0,3.101849550546376e-07,3.824219318437905e-07
1768,19,0.0,0.0,2.3572057674670077e-06,3.271679802074878e-11
1769,19,0.0,1.26214599609375,5.309107820039571e-09,0.5803563966202292
1770,19,0.0,1.2549958229064941,9.910847023064662e-07,0.018040041027893028
1771,19,0.0,0.0,6.276122785919824e-07,1.2066471136162882e-06
1772,19,0.0,0.0,2.7782972011891616e-07,4.587506449715839e-08
1773,19,0.0,0.0,1.514879494912691e-05,1.0806210951064266e-07
1774,19,0.0,0.7046303749084473,2.6944409370344147e-07,0.05778043361316057
1775,19,0.0,0.0,1.3884035965361363e-07,3.521641216419624e-07
1776,19,0.0,0.0,1.01591311363336e-06,0.0001971999923692791
1777,19,0.0,1.1146254539489746,8.461864986486489e-08,0.0645136598430629
1778,19,0.0,0.0,2.379795418505637e-07,2.6236983025063054e-07
1779,19,0.0,0.0,1.3466598325351242e-07,2.226342186995023e-09
1780,19,0.0,0.15664458274841309,3.342471970313454e-07,0.825713867419501
1781,19,0.0,0.0,6.351150219074952e-07,1.7655623649193153e-07
1782,19,0.0,0.0,4.478629378468213e-08,5.8571747174607225e-09
1783,19,0.0,0.0,1.0147565632223632e-07,1.8433759726987908e-10
1784,19,0.0,0.0,6.892713209083468e-07,1.1282299949233465e-05
1785,19,0.0,0.0,2.2182871184384112e-07,2.7091381357008393e-08
1786,19,0.008010149002075195,0.0,1.8865332407358437e-07,6.919739753419307e-09
1787,19,0.0,0.0,5.273044241249636e-07,6.806715832641252e-08
1788,19,0.0,0.0,4.857406299407785e-07,4.17102828664806e-09
1789,19,0.0,0.0,3.6182821361308015e-07,3.3232494001111945e-07
1790,19,0.0,1.2773075103759766,1.2430355234016588e-07,4.284490424069172
1791,19,0.0,1.2464210987091064,1.732470167326028e-08,0.08971088980013009
1792,19,0.0,0.0,1.5208332424521132e-06,1.7462900350762034e-07
1793,19,0.0,0.0,8.266203392892635e-06,1.1657195903014284e-09
1794,19,0.0,0.0,1.3590456759970948e-07,3.3754214354142498e-09
1795,19,0.0,0.0,6.68572758044661e-07,1.0359157794903595e-06
1796,19,0.0,0.015624284744262695,5.28364882512733e-07,5.25555689584456e-06
1797,19,0.0,0.18961334228515625,1.1622804052535685e-07,0.051561062101746546
1798,19,0.0,0.8380601406097412,4.0137591916789006e-07,0.023460409511309566
1799,19,0.0,0.03775787353515625,2.5558217409127337e-07,0.26610981939528694
1800,19,0.009505510330200195,0.0,3.224571756277328e-07,5.517131890231397e-11
1801,20,0.0,0.0,2.0712134229938783e-08,3.897074864200878e-09
1802,20,0.0,0.8009414672851562,2.198150392374032e-06,0.03675501674072218
1803,20,0.0,0.0,8.562895867925135e-07,1.3711922222658934e-12
1804,20,0.0,1.2244253158569336,8.392703065851492e-08,0.14942275385490345
1805,20,0.0,0.0,4.870760328401502e-08,4.226640249238578e-06
1806,20,0.0,0.0,7.565676156673362e-07,6.503966032411768e-09
1807,20,0.0,0.0,2.1390164484103025e-07,1.3260659931235708e-14
1808,20,0.0,0.0,1.2873387884582144e-06,9.711632993902874e-07
1809,20,0.0,0.0,8.726359421729057e-07,9.39833683100133e-10
1810,20,0.0,0.0,1.8689730296728158e-07,1.2289782069796473e-07
1811,20,0.0,0.0,1.5055407054376246e-07,1.0460557273161974e-07
1812,20,0.0,0.0,7.570413984581137e-08,2.050241323936497e-09
1813,20,0.0,0.01568317413330078,2.185533727327993e-07,2.1057369847810037e-08
1814,20,0.0,0.05334138870239258,5.679411430037362e-08,0.2842451065926026
1815,20,0.0,0.0,1.0443949349792092e-07,2.943761068241457e-10
1816,20,0.0,1.2459862232208252,1.2224720258302568e-07,0.033842243625676005
1817,20,0.0,1.2393686771392822,5.538194580267941e-06,0.05515032854540089
1818,20,0.0,0.9059805870056152,6.131587539925931e-07,0.4476374126319545
1819,20,0.0,0.0,1.810612104691245e-07,1.4327304675987307e-07
1820,20,0.0,0.0,2.915093233468724e-07,2.2555219664210924e-08
1821,20,0.0,0.0,3.331423581443005e-07,3.4414208646693645e-07
1822,20,0.0,0.0,0.00059773521369344,1.1152580942086487e-09
1823,20,0.0,0.0,2.83502876996522e-06,1.580583279536807e-08
1824,20,0.0,0.0,1.2914493421334328e-06,2.1365673908424476e-06
1825,20,0.0,1.2394030094146729,1.7191870966826173e-06,13.480846158660231
1826,20,0.0,0.0,3.038699425417235e-07,4.308964057342379e-06
1827,20,0.0,0.0,8.419329500242156e-07,9.63523765273866e-07
1828,20,0.0,1.2906713485717773,4.299677982544381e-07,0.19104462387995363
1829,20,0.0,0.0,6.93320533429187e-07,2.6988819165629785e-09
1830,20,0.0,1.2334201335906982,2.1887785983665253e-07,0.02793879967500945
1831,20,0.0,0.0,3.1204434058906827e-07,1.7750288744400322e-07
1832,20,0.0,0.0,7.780460524742239e-07,7.772080781731638e-08
1833,20,0.0,0.0,1.2854220443614395e-07,1.5095199978887308e-08
1834,20,0.0,0.0,2.3732037668366956e-07,3.609776362545336e-08
1835,20,0.0,0.0,6.071025335785407e-07,1.1688873896575913e-09
1836,20,0.0,0.0,2.594881749473643e-07,7.588620223319964e-07
1837,20,0.0,0.0,4.0467680051392563e-07,1.3721098909846852e-13
1838,20,0.0,1.2681090831756592,1.3975969892499052e-06,0.31285700602623356
1839,20,0.0,0.0,8.597284084643775e-06,1.9521672472988527e-10
1840,20,0.0,1.2359545230865479,4.3190051535191287e-07,0.013399143095085303
1841,20,0.0,0.015625953674316406,5.435208940696157e-07,2.4615406452044297e-07
1842,20,0.0,0.0,7.225623779305579e-07,3.0072594414676246e-09
1843,20,0.0,0.0,6.281832316545888e-07,1.9083858451840463e-09
1844,20,0.0,1.2640714645385742,2.7892063254597588e-06,2.3208379107418393
1845,20,0.0,0.0,8.404897045011239e-08,4.5885742031015475e-07
1846,20,0.0,0.0,1.101509688794522e-06,1.5504091066542713e-16
1847,20,0.0,1.2505288124084473,6.819170952354625e-07,0.06728639866840808
1848,20,0.0,0.0,1.5831657229625762e-07,5.6175283980053337e-08
1849,20,0.0,1.2557599544525146,2.890646424447141e-07,168.29502000632922
1850,20,0.0,0.0,3.9278567420808486e-07,1.6609636266928796e-06
1851,20,0.0,0.0,1.734701378097725e-07,3.45518552608004e-06
1852,20,0.0,1.2345795631408691,4.343138719775652e-07,5.3965136061737295
1853,20,0.0,0.0,8.198839172024464e-07,6.691951998094581e-08
1854,20,0.0,0.0,5.484828644597428e-07,1.069712682433277e-06
1855,20,0.0,0.35705018043518066,2.3998490306098574e-08,0.13532764872031672
1856,20,0.0,0.0,4.081752216222867e-07,2.5781259072044094e-10
1857,20,0.0,0.0468745231628418,2.052527250384628e-06,0.003418525057651167
1858,20,0.0,0.0,3.86056964174486e-07,9.273835245293682e-07
1859,20,0.0,0.0,1.439938490221948e-06,4.5331376472446117e-05
1860,20,0.0,0.0,3.01387347079185e-07,2.3001477498230116e-06
1861,20,0.0,0.015625953674316406,1.0407903516806982e-06,2.003817442530753e-07
1862,20,0.0,1.2619664669036865,6.297168333446734e-07,0.012294069109694494
1863,20,0.0,0.0,9.021097397976519e-07,3.6932786012799923e-07
1864,20,0.0,0.0,6.580477673878704e-08,5.083306495179407e-08
1865,20,0.0,1.2508249282836914,4.248113061322556e-07,0.6394168607791133
1866,20,0.0,1.253401279449463,3.4320262187748085e-09,0.5477322185347315
1867,20,0.0,0.0,4.181788284540744e-07,7.983259781019214e-08
1868,20,0.0,0.12737298011779785,2.675633776760833e-07,0.8811201963659003
1869,20,0.0,0.0,1.8686378062682252e-06,2.3608649341033683e-09
1870,20,0.0,0.020639419555664062,3.5616915639025137e-07,0.001989688996388128
1871,20,0.0,0.0,6.038846951383903e-07,1.747267568130706e-08
1872,20,0.0,0.0,9.79552448043819e-07,1.0287350247495386e-06
1873,20,0.0,0.0,4.002692577387279e-08,6.484334499901045e-08
1874,20,0.0,0.0,1.5356109805964024e-07,1.1599868885436848e-06
1875,20,0.0,0.01100468635559082,2.348947152341907e-07,1.968111231254177e-05
1876,20,0.0,0.2160625457763672,2.6530742225361337e-05,0.10089777174406928
1877,20,0.0,0.0,1.73373660317111e-07,9.158658831331934e-10
1878,20,0.0,0.0,1.3177759168314651e-06,9.733703926206871e-09
1879,20,0.0,0.0,9.366951024603054e-06,1.3379539469393631e-08
1880,20,0.0,0.0,1.843863906003662e-07,4.762357314058718e-10
1881,20,0.0,1.2411606311798096,4.714124202109815e-09,2.449087626819048
1882,20,0.0,0.0,2.4002577703186034e-09,5.521564457156014e-06
1883,20,0.0,0.0,1.1623216856548879e-05,1.1912030389860107e-11
1884,20,0.0,0.0,4.119427643445306e-08,3.733621931067965e-08
1885,20,0.0,1.2736783027648926,4.879638755284077e-07,0.03145856376698303
1886,20,0.0,0.0,2.2706658420190706e-07,8.078580304715643e-10
1887,20,0.0,1.2407872676849365,1.9688505759063446e-07,0.5433766504309
1888,20,0.0,1.2569160461425781,2.8268482843429865e-07,0.03186942602302978
1889,20,0.0,1.2529489994049072,6.399457674888254e-07,0.2203631750711028
1890,20,0.0,1.2597248554229736,2.1385019266517702e-07,0.0011884695880006735
1891,20,0.0,0.0,1.3691949085625765e-07,2.064053022943213e-08
1892,20,0.0,0.0,7.370154264663142e-09,8.738279197451071e-12
1893,20,0.0,1.2437050342559814,1.2560729967248108e-06,0.033773421466354606
1894,20,0.0,0.03163957595825195,4.8087144932651427e-08,42.763393325733404
1895,20,0.0,0.0,3.9607687263298885e-07,4.83791261940425e-07
1896,20,0.0,0.0,7.81555069551132e-07,1.1404358760125355e-07
1897,20,0.0,0.0,1.417114643409434e-05,6.574825134331164e-08
1898,20,0.0,0.0,2.4978683654808265e-07,1.675129999989533e-11
1899,20,0.0,1.233013391494751,2.6498978833444653e-07,0.03868786451792233
1900,20,0.015624523162841797,1.2416532039642334,2.9518939115291687e-07,0.35403986180335184
1901,21,0.0,1.260610818862915,4.089947225338619e-08,0.051663791901267964
1902,21,0.0,0.0,4.8976886546370224e-08,1.4696124733815097e-09
1903,21,0.0,1.2046353816986084,5.744249342853891e-08,0.07983388192829599
1904,21,0.0,0.0,4.041834245072096e-06,1.8073941510099445e-09
1905,21,0.0,0.0,2.7684554382290116e-07,8.850002336246998e-06
1906,21,0.0,0.0,2.2334213412023018e-07,9.488556327319486e-07
1907,21,0.0,1.248809814453125,3.387910396668303e-08,0.2612251370423838
1908,21,0.0,0.2461991310119629,2.5310902582731387e-06,0.09343334827423472
1909,21,0.0,0.0,2.284215392833744e-06,3.4598256704043706e-07
1910,21,0.0,0.0,7.794431233776322e-08,3.139771588278606e-07
1911,21,0.0,0.0,2.126642151267788e-07,8.84933556433154e-08
1912,21,0.0,0.0,4.7874312514295525e-08,2.4529667985440096e-06
1913,21,0.0,0.0,7.340103103103957e-07,7.374355445732839e-09
1914,21,0.0,0.0,1.6368344191164397e-07,2.5407982912062366e-08
1915,21,0.0,0.0,4.89348029830694e-06,4.440299425367833e-08
1916,21,0.0,0.0,2.0097286856923802e-07,1.1956199641449672e-09
1917,21,0.0,0.0,1.381449550308389e-07,5.799561011987642e-09
1918,21,0.0,0.0,3.721213044372007e-07,5.0247327132435515e-11
1919,21,0.0,0.0,2.3958797044087987e-06,3.255006573998909e-08
1920,21,0.0,0.0,6.112913553124599e-08,3.912637841496647e-08
1921,21,0.0,0.0,1.773329024423731e-05,1.694404686003459e-10
1922,21,0.0,1.2522034645080566,3.1788631407181356e-06,0.6613790491943448
1923,21,0.0,0.0,1.165410475678641e-06,2.806827409385093e-10
1924,21,0.0,0.0,7.20610011128997e-06,8.15253575697783e-06
1925,21,0.0,0.0,7.127529322303872e-08,1.4851564383855376e-07
1926,21,0.0,0.0,1.532838460605035e-07,2.5819153870454414e-08
1927,21,0.0,0.0,1.901437105544801e-07,2.873056975105648e-07
1928,21,0.0,0.0,1.3244586938299108e-07,5.241868422656282e-07
1929,21,0.0,0.0,1.3203440705211733e-06,1.704073994412969e-08
1930,21,0.0,0.0,4.0456999172988617e-07,2.067430449226304e-06
1931,21,0.0,0.0,3.649457394061528e-07,6.339391819820683e-08
1932,21,0.0,0.0,9.074926410335138e-07,1.420558025100327e-07
1933,21,0.0,0.0,4.763297991061677e-05,1.617763746575296e-07
1934,21,0.0,0.0,3.1727687712646002e-06,9.911691291053515e-07
1935,21,0.0,0.015633821487426758,4.963803057478344e-08,1.3508003313122963e-07
1936,21,0.0,0.0,7.318450734317139e-08,8.108487006830423e-09
1937,21,0.0,1.2625091075897217,3.377386583736097e-07,0.0005723216650705687
1938,21,0.0,0.6199979782104492,6.332560431587808e-07,2.8158476062203643
1939,21,0.0,0.5627484321594238,3.167627227185221e-08,0.014461237102187496
1940,21,0.0,0.0,4.4225658157870384e-07,3.136709162410156e-07
1941,21,0.0,1.2439124584197998,5.813447803149074e-07,0.10952313966831634
1942,21,0.0,0.0,5.491082060160579e-07,7.391175919635451e-07
1943,21,0.0,0.0,6.674576464860138e-07,2.2924162165760542e-08
1944,21,0.0,0.0,4.0738087747627105e-07,9.553206895274169e-07
1945,21,0.0,0.0,1.4720297691894757e-07,1.439002041414561e-07
1946,21,0.0,0.0,8.952207863899275e-09,3.2518719245144823e-09
